Price sale,Price origin,CPU,Ram,Storage,Screen size,Operating system,URL,Title,dec,Brand,Name
29990000.0,35490000.0,i5,8.0,512.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-acer-nitro-17-phoenix-an17-51-50b9-intel-i5-13500h.html,Laptop Gaming Acer Nitro 17 Phoenix AN17-51-50B9,"Intel i5-13500H, RAM 8GB, SSD 512GB, VGA 4050 6GB, Màn Hình 17.3 inch FHD, Windows 11)",Gaming,Acer Nitro 17 Phoenix AN17-51-50B9
25990000.0,25990000.0,Ryzen 7,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp046w-ryzen-7-7735hs.html,Laptop Asus TUF Gaming A15 FA507NV-LP046W,"Ryzen 7-7735HS, Ram 8GB, SSD 512GB SSD, RTX 4060 8GB,  Màn Hình 15.6inch FHD 144Hz, Windows 11, Màu Xám)",Asus,TUF Gaming A15 FA507NV-LP046W
27490000.0,33490000.0,I7,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-asus-tuf-f15-fx507vu-lp198w.html,Laptop Gaming ASUS TUF F15 FX507VU-LP198W,"Intel Core I7-13620H, RAM 8GB, SSD 512GB, VGA RTX 4050 6GB, Màn Hình 15.6inch FHD, Windows 11, Màu Xám)",Gaming,ASUS TUF F15 FX507VU-LP198W
103990000.0,125000000.0,I9,64.0,2048.0,18,Windows 11,https://philong.com.vn/laptop-asus-rog-strix-scar-18-g834jy-n6039w.html,Laptop Asus ROG Strix SCAR 18 G834JY-N6039W,"Intel Core I9-13980HX, RAM 64GB, SSD 2TB, RTX 4090 16GB, Màn Hình 18 inch QHD+ 240Hz, Windows 11)",Asus,ROG Strix SCAR 18 G834JY-N6039W
9490000.0,11990000.0,82TV008HVN),1024,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v15-g3-aba-82tv008hvn.html,Laptop Lenovo V15 G3 ABA,82TV008HVN),Lenovo,V15 G3 ABA
19990000.0,22590000.0,873J6PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-450-g10-873j6pa-cam-ung.html,Laptop HP ProBook 450 G10,873J6PA),HP,ProBook 450 G10
15490000.0,18990000.0,614K2PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-450-g8-614k2pa.html,Laptop HP Probook 450 G8,614K2PA),HP,Probook 450 G8
19990000.0,25990000.0,7C0X1PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-victus-gaming-15-fa0115tx-7c0x1pa.html,Laptop HP Victus Gaming 15-fa0115TX,7C0X1PA),HP,Victus Gaming 15-fa0115TX
20290000.0,20290000.0,81P00PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-victus-15-fa0155tx-81p00pa-i5-12450h-ram-16gb-ssd-512gb-rtx-3050-4gb-man-hinh-15.6-inch-fhd-144hz-windows-11.html,Laptop HP Victus 15-fa0155TX,81P00PA),HP,Victus 15-fa0155TX
17990000.0,19990000.0,Ryzen 5,4.0,512.0,16.1,Windows 11,https://philong.com.vn/laptop-gaming-hp-victus-16-e1107ax-7c140pa.html,Laptop Gaming HP VICTUS 16-e1107AX 7C140PA,"Ryzen 5-6600H, RTX 3050 4GB, Ram 8GB DDR5, SSD 512GB, Màn Hình 16.1 Inch IPS 144Hz FHD, Windows 11)",Gaming,HP VICTUS 16-e1107AX 7C140PA
21990000.0,21990000.0,8C5L2PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-pavilion-15-eg3091tu-8c5l2pa-core-i7-1355u.html,Laptop HP Pavilion 15-eg3091TU,8C5L2PA),HP,Pavilion 15-eg3091TU
18990000.0,18990000.0,7C0R1PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-pavilion-15-eg2089tu-7c0r1pa-core-i7-1260p-ram-8gb-ssd-512gb-man-hinh-15.6-inch-fhd-intel-iris-xe-graphics-windows-11-mau-vang.html,Laptop HP Pavilion 15-eg2089TU,7C0R1PA),HP,Pavilion 15-eg2089TU
20490000.0,21890000.0,873A9PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-probook-440-g10-873a9pa-i5-1335u.html,Laptop HP ProBook 440 G10,873A9PA),HP,ProBook 440 G10
27990000.0,27990000.0,7C0S9PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-victus-gaming-16-e1104ax-7c0s9pa.html,Laptop HP Victus Gaming 16-e1104AX,7C0S9PA),HP,Victus Gaming 16-e1104AX
20990000.0,27990000.0,7C0T0PA),1024,256,15,Windows 11,https://philong.com.vn/laptop-hp-victus-16-e1105ax-7c0t0pa-amd-ryzen-5-6600h.html,Laptop HP VICTUS 16-e1105AX,7C0T0PA),HP,VICTUS 16-e1105AX
29990000.0,29990000.0,7C139PA),8,256,15,Windows 11,https://philong.com.vn/laptop-hp-victus-gaming-16-e1102ax-7c139pa.html,Laptop HP Victus Gaming 16-e1102AX,7C139PA),HP,Victus Gaming 16-e1102AX
18990000.0,26490000.0,Ryzen 5,1024,512.0,16.1,Windows 11,https://philong.com.vn/laptop-gaming-hp-victus-16-e1106ax-7c0t1pa.html,Laptop Gaming HP VICTUS 16-e1106AX 7C0T1PA,"Ryzen 5 6600H, RTX 3050 Ti 4GB, Ram 8GB DDR5, SSD 512GB, Màn Hình 16.1 Inch IPS 144Hz FHD, Windows 11)",Gaming,HP VICTUS 16-e1106AX 7C0T1PA
27229887.21804511,27229887.21804511,Ryzen 5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b7m-231vn-chinh-hang.html,Laptop MSI Modern 15 B7M-231VN,"Ryzen 5 7530U, Radeon Graphics, Ram 16GB DDR4, SSD 512GB, Màn Hình 15.6 Inch IPS FHD, Windows 11 Home)",MSI,Modern 15 B7M-231VN
27229887.21804511,27229887.21804511,i7,8.0,1024.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-stealth-15-a13vf-069vn.html,Laptop Gaming MSI Stealth 15 A13VF-069VN,"Core i7-13620H, RTX 4060 8GB, Ram 16GB DDR5, SSD 1TB, Màn Hình 15.6inch OLED 240Hz QHD, Windows 11, Bảo Hành 24 Tháng Chính Hãng)",Gaming,MSI Stealth 15 A13VF-069VN
37990000.0,37990000.0,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-16z90r-e.ah75a5.html,Laptop LG Gram 2023 16Z90R-E.AH75A5,"Intel Core i7-1360P, RAM 16GB, SSD 512GB, VGA 3050 4GB, Màn Hình 16inch WQXGA, Windows 11)",LG,Gram 2023 16Z90R-E.AH75A5
50990000.0,50990000.0,i7,16.0,1024.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-17z90r-g.ah78a5.html,Laptop LG Gram 2023 17Z90R-G.AH78A5,"Intel Core i7-1360P, RAM 16GB, SSD 1TB, VGA Intel Iris Xe Graphics, Màn Hình 17inch WQXGA, Windows 11)",LG,Gram 2023 17Z90R-G.AH78A5
42990000.0,42990000.0,i7,16.0,256.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-17zd90r-g.ax73a5.html,Laptop LG Gram 2023 17ZD90R-G.AX73A5,"i7-1360P, RAM 16GB, SSD 256GB, VGA Intel Iris Xe Graphics, Màn Hình 17inch WQXGA)",LG,Gram 2023 17ZD90R-G.AX73A5
46990000.0,46990000.0,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-16z90r-g.ah76a5.html,Laptop LG Gram 2023 16Z90R-G.AH76A5,"Intel Core i7-1360P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 16inch WQXGA, Windows 11)",LG,Gram 2023 16Z90R-G.AH76A5
39990000.0,39990000.0,i5,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16zd90q-g.ax55a5.html,Laptop LG Gram 2022 16ZD90Q-G.AX55A5,"Intel Core i5-1240P, RAM 16GB, SSD 512GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Non-OS, Black)",LG,Gram 2022 16ZD90Q-G.AX55A5
37990000.0,37990000.0,i5,8.0,256.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16zd90q-g.ax53a5-intel-core-i5-1240p.html,Laptop LG Gram 2022 16ZD90Q-G.AX53A5,"Intel Core i5-1240P, RAM 8GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Non-OS, Grey)",LG,Gram 2022 16ZD90Q-G.AX53A5
39990000.0,39990000.0,i5,16.0,256.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17zd90q-g.ax51a5-intel-core-i5-1240p.html,Laptop LG Gram 2022 17ZD90Q-G.AX51A5,"Intel Core i5-1240P, RAM 16GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 17 inch WQXGA, Non-OS, White)",LG,Gram 2022 17ZD90Q-G.AX51A5
46990000.0,46990000.0,i7,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16z90q-g.ah76a5.html,Laptop LG Gram 2022 16Z90Q-G.AH76A5,"Intel Core i7-1260P, RAM 16GB, SSD 512GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Windows 11 Home Plus, Grey)",LG,Gram 2022 16Z90Q-G.AH76A5
48990000.0,48990000.0,i7,16.0,512.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17z90q-g.ah76a5-intel-core-i7.html,Laptop LG Gram 2022 17Z90Q-G.AH76A5,"Intel Core i7-1260P, RAM 16GB, SSD 512GB, VGA Iris Xe Graphics, Màn Hình 17 inch WQXGA, Windows 11 Home Plus, Grey)",LG,Gram 2022 17Z90Q-G.AH76A5
36990000.0,36990000.0,i5,8.0,256.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16zd90q-g.ax51a5.html,Laptop LG Gram 2022 16ZD90Q-G.AX51A5,"Intel Core i5-1240P, RAM 8GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Non-OS, White)",LG,Gram 2022 16ZD90Q-G.AX51A5
23290000.0,23290000.0,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14zd90q-g.ax32a5-mau-den.html,Laptop LG Gram 2022 14ZD90Q-G.AX32A5,"Intel Core i3-1115G4, RAM 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 14 inch WQXGA, Màu Đen)",LG,Gram 2022 14ZD90Q-G.AX32A5
31290000.0,31290000.0,i5,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14z90q-g.aj53a5.html,Laptop LG Gram 2022 14Z90Q-G.AJ53A5,"Intel Core i5-1240P, RAM 8GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 14 inch WQXGA, Win 11 Home, Grey)",LG,Gram 2022 14Z90Q-G.AJ53A5
37790000.0,37790000.0,i7,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14z90q-g.ah75a5.html,Laptop LG Gram 2022 14Z90Q-G.AH75A5,"Intel Core i7-1260P, RAM 16GB, SSD 512GB, VGA Iris Xe Graphics, Màn Hình 14 inch WQXGA,  Win 11 Home Plus, Black)",LG,Gram 2022 14Z90Q-G.AH75A5
27229887.21804511,27229887.21804511,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14zd90q-g.ax31a5-mau-trang.html,Laptop LG Gram 2022 14ZD90Q-G.AX31A5,"Intel Core i3-1115G4, RAM 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 14 inch WQXGA, Màu Trắng)",LG,Gram 2022 14ZD90Q-G.AX31A5
27229887.21804511,27229887.21804511,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14z90q-g.aj32a5-intel-core-i3-1115g4-ram-8gb-ssd-256gb-vga-intel-uhd-graphics-man-hinh-14-inch-wqxga-win-11-home-mau-den.html,Laptop LG Gram 2022 14Z90Q-G.AJ32A5,"Intel Core i3-1115G4, RAM 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 14 inch WQXGA, Win 11 Home, Màu Đen)",LG,Gram 2022 14Z90Q-G.AJ32A5
27229887.21804511,27229887.21804511,i5,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14zd90q-g.ax51a5-intel-core-i5-1240p-ram-8gb-ssd-256gb-vga-iris-xe-graphics-man-hinh-14-inch-wqxga-non-os-mau-trang.html,Laptop LG Gram 2022 14ZD90Q-G.AX51A5,"Intel Core i5-1240P, RAM 8GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 14 inch WQXGA, Non-OS, Màu Trắng)",LG,Gram 2022 14ZD90Q-G.AX51A5
27229887.21804511,27229887.21804511,i5,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14zd90q-g.ax52a5-mau-den.html,Laptop LG Gram 2022 14ZD90Q-G.AX52A5,"Intel Core i5-1240P, RAM 8GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 14 inch WQXGA, Non-OS, Màu Đen)",LG,Gram 2022 14ZD90Q-G.AX52A5
27229887.21804511,27229887.21804511,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-14zd90q-g.ax56a5.html,Laptop LG Gram 2022 14ZD90Q-G.AX56A5,"Intel i5-1240P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 14inch WUXGA 99% DCI-P3)",LG,Gram 2022 14ZD90Q-G.AX56A5
40990000.0,40990000.0,i7,16.0,256.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16zd90q-g.ax72a5.html,Laptop LG Gram 2022 16ZD90Q-G.AX72A5,"Intel Core i7-1260P, RAM 16GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Non-OS, Black)",LG,Gram 2022 16ZD90Q-G.AX72A5
40990000.0,40990000.0,i5,256.0,256.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17zd90q-g.ax52a5.html,Laptop LG Gram 2022 17ZD90Q-G.AX52A5,"Intel Core i5-1240P, RAM 16G, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 17 inch WQXGA, Non-OS, Black)",LG,Gram 2022 17ZD90Q-G.AX52A5
41990000.0,41990000.0,i5,16.0,256.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16z90q-g.ah52a5.html,Laptop LG Gram 2022 16Z90Q-G.AH52A5,"Intel Core i5-1240P, RAM 16GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Windows 11 Home Plus, Black)",LG,Gram 2022 16Z90Q-G.AH52A5
42990000.0,42990000.0,i5,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16z90q-g.ah54a5-intel-core-i5-1240p-ram-16gb-ssd-512gb-man-hinh-16-inch.html,Laptop LG Gram 2022 16Z90Q-G.AH54A5,"Intel Core i5-1240P, RAM 16GB, SSD 512GB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Windows 11 Home Plus, White)",LG,Gram 2022 16Z90Q-G.AH54A5
42990000.0,42990000.0,i7,16.0,256.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17zd90q-g.ax73a5.html,Laptop LG Gram 2022 17ZD90Q-G.AX73A5,"Intel Core i7-1260P, RAM 16GB, SSD 256GB, VGA Iris Xe Graphics, Màn Hình 17 inch WQXGA, Non-OS, Grey)",LG,Gram 2022 17ZD90Q-G.AX73A5
47990000.0,47990000.0,I7,16.0,512.0,15,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17z90q-g.ah74a5.html,Laptop LG Gram 2022 17Z90Q-G.AH74A5,"Intel Core I7-1260P, RAM 16GB, SSD 512GB PCIE, Màn Hình 17.0 2560x1600 99% DCI-P3, Windowns 11, Màu Trắng)",LG,Gram 2022 17Z90Q-G.AH74A5
50990000.0,50990000.0,i7,16.0,1024.0,17,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-17z90q-g.ah78a5.html,Laptop LG Gram 2022 17Z90Q-G.AH78A5,"Intel Core i7-1260P, RAM 16GB, SSD 1TB, VGA Iris Xe Graphics, Màn Hình 17 inch WQXGA, Windows 11 Home, Black)",LG,Gram 2022 17Z90Q-G.AH78A5
48990000.0,48990000.0,i7,16.0,1024.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2022-16z90q-g.ah78a5.html,Laptop LG Gram 2022 16Z90Q-G.AH78A5,"Intel Core i7-1260P, RAM 16GB, SSD 1TB, VGA Iris Xe Graphics, Màn Hình 16 inch WQXGA, Windows 11 Home Plus, Black)",LG,Gram 2022 16Z90Q-G.AH78A5
35990000.0,43990000.0,i5,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-style-2023-16z90rs-gah54a5hd.html,Laptop LG Gram Style 2023 16Z90RS-G.AH54A5,"Intel Core i5-1340P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 16inch WQHD+ OLED 120Hz, Windows 11)",LG,Gram Style 2023 16Z90RS-G.AH54A5
35290000.0,35290000.0,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-style-2023-14z90rs-g.ah54a5.html,Laptop LG Gram Style 2023 14Z90RS-G.AH54A5,"i5-1340P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 14inch WQXGA+ OLED 90Hz, Windows 11)",LG,Gram Style 2023 14Z90RS-G.AH54A5
37990000.0,37990000.0,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2in1-2023-14t90r-g.ah55a5.html,Laptop LG Gram 2IN1 2023 14T90R-G.AH55A5,"i5-1340P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 14inch WUXGA 99% DCI-P3 Touch, Windows 11)",LG,Gram 2IN1 2023 14T90R-G.AH55A5
32490000.0,32490000.0,i5,16.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-14z90r-g.ah53a5.html,Laptop LG Gram 2023 14Z90R-G.AH53A5,"i5-1340P, RAM 16GB, SSD 256GB, VGA Intel Iris Xe Graphics, Màn Hình 14inch WUXGA, Windows 11)",LG,Gram 2023 14Z90R-G.AH53A5
39990000.0,42990000.0,i5,16.0,512.0,16,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-16zd90r-g.ax55a5.html,Laptop LG Gram 2023 16ZD90R-G.AX55A5,"Intel Core i5-1340P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 16inch WQXGA)",LG,Gram 2023 16ZD90R-G.AX55A5
33990000.0,42990000.0,i5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-lg-gram-ultraslim-2023-15z90rt-g.ah55a5.html,Laptop LG Gram UltraSlim 2023 15Z90RT-G.AH55A5,"Intel Core i5-1340P, RAM 16GB, SSD 512GB, VGA Intel Iris Xe Graphics, Màn Hình 15.6inch FHD OLED, Windows 11)",LG,Gram UltraSlim 2023 15Z90RT-G.AH55A5
36990000.0,38990000.0,i7,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-14z90r-g.ah75a5.html,Laptop LG Gram 2023 14Z90R-G.AH75A5,"Intel Core i7-1360P, RAM 16GB, SSD 512GB, VGa Intel Iris Xe Graphics, Màn Hình 14inch WUXGA, Windows 11)",LG,Gram 2023 14Z90R-G.AH75A5
20990000.0,25990000.0,i5,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-lg-gram-2023-14zd90r-gax51a5-i5-1340p-obsidian-black.html,Laptop LG Gram 2023 14ZD90R-G.AX52A5,"Intel core i5-1340P, Ram 8GB, SSD 256GB, Màn Hình 14 inch WUXGA, Siêu mỏng, siêu nhẹ)",LG,Gram 2023 14ZD90R-G.AX52A5
10190000.0,10990000.0,I3,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-vivobook-x1504za-nj582w.html,Laptop Asus Vivobook X1504ZA-NJ582W,"Intel Core I3 1215U, RAM 8GB, SSD 512GB, Intel UHD Graphics, Màn Hình 15.6inch FHD, Windows 11, Màu Bạc)",Asus,Vivobook X1504ZA-NJ582W
14990000.0,20490000.0,NH.QAYSV.007),8,256,15,Windows 11,https://philong.com.vn/laptop-acer-gaming-aspire-7-a715-42g-r05g.html,Laptop Acer Aspire 7 A715-42G-R05G,NH.QAYSV.007),Acer,Aspire 7 A715-42G-R05G
23990000.0,26990000.0,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-5935-core-i5-12450h.html,Laptop Gaming Acer Nitro 5 Tiger AN515-58-5935,"Core i5-12450H, Ram 8GB, SSD 512GB, Đồ họa RTX 4050, màn hình 15.6 inch FHD 144Hz IPS, Win 11 bản quyền, màu đen, chính hãng)",Gaming,Acer Nitro 5 Tiger AN515-58-5935
27229887.21804511,27229887.21804511,I5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-asus-zenbook-14-oled-ux3402va-km203w.html,Laptop Asus Zenbook 14 OLED UX3402VA-KM203W,"Intel Core I5-1340P, Ram 16GB, SSD 512GB, Intel Iris Xe, Màn Hình 14 inch OLED WQXGA+ , Windows 11, Màu bạc)",Asus,Zenbook 14 OLED UX3402VA-KM203W
21990000.0,25990000.0,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-vivobook-15x-oled-s3504va-l1227ws.html,Laptop Asus Vivobook 15X OLED S3504VA-L1227WS,"i7-1360P, RAM 16GB DDR4, SSD 512GB, Màn 15.6 inch FHD OLED, Win 11 bản quyền, Màu bạc)",Asus,Vivobook 15X OLED S3504VA-L1227WS
15490000.0,18490000.0,I5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-van-phong-asus-vivobook15-x1504va-nj070w.html,Laptop Asus Vivobook 15 X1504VA-NJ070W,"Core I5-1335U, RAM 16GB, SSD 512GB, Màn Hình 15.6 inch FHD, Windows 11, Màu Xanh)",Asus,Vivobook 15 X1504VA-NJ070W
20990000.0,24990000.0,Ryzen 5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-asus-zenbook-14-oled-um3402ya-km405w.html,Laptop Asus Zenbook 14 OLED UM3402YA-KM405W,"AMD Ryzen 5-7530U, RAM 16GB, SSD 512GB, AMD Radeon, Màn Hình 14 inch OLED WQXGA+, Windows 11, Màu Đen)",Asus,Zenbook 14 OLED UM3402YA-KM405W
10790000.0,12290000.0,i3,8,256,15,Windows 11,https://philong.com.vn/laptop-acer-aspire-5-a515-58p-35eu.html,Laptop Acer Aspire 5 A515-58P-35EU,"Core i3-1305U, Ram 8G, SSD 512G, Màn Hình 15.6"" Full HD, Win 11, Màu Grey)",Acer,Aspire 5 A515-58P-35EU
9990000.0,11990000.0,i3,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-3-a315-59-381e.html,Laptop Acer Aspire 3 A315-59-381E,"Core i3-1215U, Ram 8GB, SSD 512GB, Màn Hình 15.6inch FHD, Win 11 Bản Quyền, Màu Bạc)",Acer,Aspire 3 A315-59-381E
22490000.0,32990000.0,Ryzen 7,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-asus-tuf-gaming-a16-advantage-edition-fa617ns-n3486w.html,Laptop Asus TUF Gaming A16 Advantage Edition FA617NS-N3486W,"Ryzen 7-7735HS, RAM 8GB, SSD 512GB, RX 7600S, Màn Hình 16inch WUXGA 165Hz, Windows 11, Màu Vàng)",Asus,TUF Gaming A16 Advantage Edition FA617NS-N3486W
8990000.0,10990000.0,I3,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-3-a315-510p-34xz.html,Laptop Acer Aspire 3 A315-510P-34XZ,"Intel Core I3-N305, RAM 8GB, SSD 512GB, Màn Hình 15.6inch FHD, Windows 11, Silver)",Acer,Aspire 3 A315-510P-34XZ
15990000.0,18990000.0,20VA003NVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkbook-14s-g2-itl-20va003nvn.html,Laptop mỏng nhẹ LENOVO Thinkbook 14S G2 ITL,20VA003NVN),mỏng,nhẹ LENOVO Thinkbook 14S G2 ITL
11990000.0,15790000.0,82TS0062VN),1024,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v14-g3-iap-82ts0062vn-intel-core-i5-1235u.html,Laptop Lenovo V14 G3 IAP,82TS0062VN),Lenovo,V14 G3 IAP
32490000.0,34990000.0,Core Ultra 7,32.0,1024.0,14,Windows 11,https://philong.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp152w.html,Laptop Asus Zenbook 14 OLED UX3405MA-PP152W,"Intel Core Ultra 7, RAM 32GB, SSD 1TB, VGA Intel Arc, Màn Hình 14 inch 3K OLED 120 Hz, Windows 11, Màu Xanh)",Asus,Zenbook 14 OLED UX3405MA-PP152W
18990000.0,22690000.0,21E600CFVA),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkpad-e15-g4-21e600cfva-core-i5-1235u.html,Laptop Lenovo ThinkPad E15 G4,21E600CFVA),Lenovo,ThinkPad E15 G4
18990000.0,18990000.0,21JK006QVA),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk006qva.html,Laptop Lenovo ThinkPad E14 Gen 5,21JK006QVA),Lenovo,ThinkPad E14 Gen 5
25490000.0,29490000.0,82SN003KVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-slim-5-pro-16arh7-82sn003kvn.html,Laptop LENOVO IdeaPad SLIM 5 PRO 16ARH7,82SN003KVN),LENOVO,IdeaPad SLIM 5 PRO 16ARH7
24990000.0,31990000.0,21CY003JVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkbook-16-g4-iap-21cy003jvn-core-i5-12500h.html,Laptop cao cấp Lenovo ThinkBook 16 G4+ IAP,21CY003JVN),cao,cấp Lenovo ThinkBook 16 G4+ IAP
20490000.0,23490000.0,21JN0065VA),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0065va-intel-core-i5-1340p.html,Laptop LENOVO ThinkPad E16 G1,21JN0065VA),LENOVO,ThinkPad E16 G1
11490000.0,13990000.0,83A1000BVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-v15-g4-iru-83a1000bvn.html,Laptop Lenovo V15 G4 IRU,83A1000BVN),Lenovo,V15 G4 IRU
17390000.0,18990000.0,83BG001XVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-slim5-16iah8-83bg001xvn.html,Laptop Lenovo Ideapad Slim 5 16IAH8,83BG001XVN),Lenovo,Ideapad Slim 5 16IAH8
16490000.0,18990000.0,83BG004EVN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-slim-5-16iah8-83bg004evn.html,Laptop Lenovo Ideapad Slim 5 16IAH8,83BG004EVN),Lenovo,Ideapad Slim 5 16IAH8
13790000.0,18990000.0,82SD0060VN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-5-14ial7-82sd0060vn.html,Laptop Lenovo IdeaPad 5 14IAL7,82SD0060VN),Lenovo,IdeaPad 5 14IAL7
36590000.0,46590000.0,82RF0046VN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-legion-5-pro-16iah7h-82rf0046vn.html,Laptop Lenovo Legion 5 Pro 16IAH7H,82RF0046VN),Lenovo,Legion 5 Pro 16IAH7H
